family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
benign,0,-7.622217178344727,1.0,0.0,0,6,full_right_svm_wrong,6,1.0,04d9422fbce50011386ef67f1856085a649932935f928c13bc7efe379ad6e293,1,0.5130886734822794,6,6
ransomware,1,-5.275520379655063e-05,1.0,0.0,1,14,full_right_svm_wrong,14,1.0,07328afa23cacb2c2b78266ca761d2c46b2f671e69cd7f8238d4f36ca779aa32.dat,0,0.3675510747035056,14,14
benign,1,-0.00013296448742039502,1.0,0.05263157894736842,0,17,full_wrong_svm_right,17,1.0,074bb2c124a3b785dcc9af9f424450ae12b315ceaf24bd3ff87f1d8390e5b3ee.dat,0,0.4154573307741207,17,16
benign,1,-2.308067798614502,1.0,0.150074294205052,0,234,full_wrong_svm_right,234,1.0,0922d7d51d2d5153d7e28120a520b27dab424b6f72dce9d722aa9b67b19c0c17.dat,0,0.2888732164978304,234,16
benign,1,-0.00043443773756735027,1.0,0.26704545454545453,0,65,full_wrong_svm_right,65,1.0,0a0ffa72dc53bc6e88d1426547728afd9d71b7f440be8d18d426ead68831a384,0,0.32144625935850274,65,16
rat,1,-8.686435467097908e-05,1.0,0.7222222222222222,1,221,full_right_svm_wrong,221,1.0,0a27d07a0c6896fe651ba655fa0213d9e31f157128d52612c74eca5aa02d3a6f,0,0.4498414126554037,221,16
benign,0,-10.596653938293457,1.0,0.2360248447204969,0,54,full_right_svm_wrong,54,1.0,111427ccdfc0e5253cdeed0fee414e023ced114248935ff03458ad0351433442,1,0.5425971026231623,54,16
benign,0,-3.034651517868042,1.0,0.12435991221653256,0,500,full_right_svm_wrong,500,1.0,11be097e2f0f50d9bd69f3c61bdaa05d0dc0d070b3277c4e6527a8dc752aa835,1,0.5364437647653456,500,16
benign,1,-8.140032878145576e-05,1.0,0.7435897435897436,0,204,full_wrong_svm_right,204,1.0,123fe872c647b411ac7371478165a3eede6cb732d7989089b0ea013aea0f3d8b,0,0.4521626279409774,204,16
coinminer,0,-5.811113357543945,1.0,0.25735294117647056,1,51,full_wrong_svm_right,51,1.0,12b79fa794c6d857a57c87aac715e32f98bebe84fd2a3bca08ac6be68f4c4339,1,0.6266826861219562,51,16
benign,1,-6.0179045249242336e-05,1.0,0.26126126126126126,0,46,full_wrong_svm_right,46,1.0,14923de98e662ec006b61464c6db5fba489646a5748f0ea5d1e7fa970eade080.dat,0,0.40309799233096233,46,16
trojan,0,-3.0604166984558105,1.0,0.1989100817438692,1,204,full_wrong_svm_right,204,1.0,1567629707b23ff0cfc5e038572461aadb6d17973f142316d1684bac3105da2d,1,0.647328453399561,204,16
benign,1,-0.0003369570185896009,1.0,0.13297872340425532,0,501,full_wrong_svm_right,501,1.0,15f0dff587c164b3c9aca716128ad4c0f7e06759c0760804baa4c67b5eadb7ba.dat,0,0.38071044500837076,501,16
benign,1,-0.000104694307083264,1.0,0.8,0,76,full_wrong_svm_right,76,1.0,16560333a5df30391dcad0016222f29e6e51c318a4c8e3173fd60d09319a12d5.dat,0,0.3398851426454882,76,16
keylogger,1,-3.9772785385139287e-05,1.0,0.1398834304746045,1,396,full_right_svm_wrong,396,1.0,16b41be6f09a90982f868ea4e834e94168a9ae439893cbdb1ccd75bd38ddfd0c,0,0.3589947257257347,396,16
keylogger,1,-3.773441494558938e-05,1.0,0.3939393939393939,1,49,full_right_svm_wrong,49,1.0,16f4299a912b84a2e11fd343897e9be1a0d437d02603a3f8879570aa31e8f2bb,0,0.3988557223713683,49,16
benign,1,-8.071218326222152e-05,1.0,0.717948717948718,0,381,full_wrong_svm_right,381,1.0,171b595c5afcf3b1db264710858f75f8c231e2245d0c46994eca709de1de514b,0,0.42480634546315094,381,16
benign,1,-7.61314804549329e-05,1.0,0.6666666666666666,0,162,full_wrong_svm_right,162,1.0,1791a5b9d40ee5ee45b481643727cb560aab4a886714a0a1ed41768cdb78ee57.dat,0,0.42614823916514993,162,16
benign,1,-7.776811253279448e-05,1.0,0.15855855855855855,0,345,full_wrong_svm_right,345,1.0,18b800908c4fb081171e8ff03ad88c84c320e966fcf8ddc2b5abf8a3ce71367f,0,0.41883033967674205,345,16
benign,1,-1.690882921218872,1.0,0.24489795918367346,0,28,full_wrong_svm_right,28,1.0,19168bfed5d596374cc29c15d3469e6649f88dd53d042cf9048ad68b0c50435a,0,0.27352265470553605,28,16
benign,1,-0.00011758459731936455,1.0,0.24812030075187969,0,68,full_wrong_svm_right,68,1.0,1945af858f4aa8725dcbbd55791c607633962c9b4a1b63e66965544129d67f1f,0,0.2968550495139216,68,16
benign,1,-0.004695736337453127,1.0,0.2191142191142191,0,116,full_wrong_svm_right,116,1.0,19c91918c73066ffd752f207b18817ba75e6853f8e28bbbddc2546a8c906605c,0,0.45999005017747246,116,16
benign,1,-0.006809805054217577,1.0,0.1324456902592852,0,333,full_wrong_svm_right,333,1.0,1c9b1da315f61cd997879f8d20ed5777f51611518a4260ec06fb0daec49b92e6,0,0.4227059506956319,333,16
rat,1,-8.669800445204601e-05,1.0,0.7222222222222222,1,312,full_right_svm_wrong,312,1.0,1dca8bcee37eceb63114f5f96903a0102e98b4b029aa7b91ee01039b6b4f1dc8,0,0.4687976067820235,312,16
trojan,0,-6.472535133361816,1.0,0.0,1,16,full_wrong_svm_right,16,1.0,1fc5ea52999d9e24fdc65cd1521c6dde6b3500b1edcb004c4e454b45193f4a16,1,0.5604174783452348,16,16
benign,1,-1.3664196729660034,1.0,0.0,0,8,full_wrong_svm_right,8,1.0,225b7e40f33eb90d69a5770824866889031ec3837f48d420b98c05ee0a159808,0,0.397685789519594,8,8
rat,0,-3.056800365447998,1.0,0.32142857142857145,1,57,full_wrong_svm_right,57,1.0,2295a79c155958da3e9a2af6bacf06c851ee2c9ccdaf2bd87b63131f9657af25.dat,1,0.7014362584489557,57,16
trojan,0,-3.0831139087677,1.0,0.0,1,10,full_wrong_svm_right,10,1.0,22ea5990be6ad146355d864c1b9a3f2676947c151e0d9882a1eafa65eeb57aaf.dat,1,0.6612959342230792,10,10
coinminer,1,-0.30753055214881897,1.0,0.15935334872979215,1,217,full_right_svm_wrong,217,1.0,24fa0cc081cab7943ed87f77a1bce7e18f8e52bba72f7dcb81c5c765a11434c3.dat,0,0.45176523776496874,217,16
coinminer,0,-3.218451738357544,1.0,0.1343028229255774,1,421,full_wrong_svm_right,421,1.0,2cf788e47af76959f96d845107042af03057dd277ca1b1f4da559075380890d5,1,0.5140503273761005,421,16
benign,1,-8.308753604069352e-05,1.0,0.0,0,3,full_wrong_svm_right,3,1.0,2d1b8e725166423ba6efe9e1060c5a9f7ff6e47e10f844c5bc2db924a42e4c46,0,0.3967146140391303,3,3
benign,0,-7.267326831817627,1.0,0.3225806451612903,0,26,full_right_svm_wrong,26,1.0,2f1665d640370726bf7693cb863dc151cf198e3abb771c800d3306e5cc15e3ae,1,0.5399799595503121,26,16
benign,1,-4.4120406528236344e-05,1.0,0.0,0,5,full_wrong_svm_right,5,1.0,2f7e9f8cd6826f1f2d79cc9588c75e7c1073f38240afaa3d13323a289c481722,0,0.39710956546558035,5,5
benign,1,-9.39461897360161e-05,1.0,0.7272727272727273,0,216,full_wrong_svm_right,216,1.0,306987e13659b1c18f3eb1c083c0453ef8f867913eaa8ad3e6573b2a1363c8eb.dat,0,0.4409835515900478,216,16
benign,1,-0.00010241919517284259,1.0,0.7333333333333333,0,268,full_wrong_svm_right,268,1.0,3266b0efc4c49f7541019cc34d6da2753d8459b26dc3de143cd7885285a249ae,0,0.47330949171105907,268,16
dropper,1,-6.609668344026431e-05,1.0,0.6666666666666666,1,443,full_right_svm_wrong,443,1.0,3558e9217612b952530fa7e984f977071f34e8e669a5ca53e435b3d66e5119ff,0,0.45183878223435386,443,16
dropper,0,-3.048369884490967,1.0,0.1964735516372796,1,157,full_wrong_svm_right,157,1.0,3642435cff422b27ced63980a7843559fdbf65129ba046e7b3b5a2c7d56eb7b0,1,0.6097244046380593,157,16
benign,1,-7.8525350545533e-05,1.0,0.0,0,4,full_wrong_svm_right,4,1.0,390eddf33e5358274f4be2bdaaf9f70724b3c11a86288a4c897a2d2c2a432e37,0,0.41797833906393217,4,4
coinminer,1,-8.097734826151282e-05,1.0,0.717948717948718,1,259,full_right_svm_wrong,259,1.0,3a3328cf23e95aa617efeff9afd53747fb4ebadf27a5815d3a4b9f802b2fa172,0,0.4812689002422308,259,16
benign,1,-0.0005395917105488479,1.0,0.11776187378009109,0,472,full_wrong_svm_right,472,1.0,3b8959a8c5f2d68dd89d4f92d953dd8bd5a1586eb6a6f0f34f278ea456c0a28b,0,0.4537458182519551,472,16
benign,1,-0.0029968691524118185,1.0,0.1403091557669441,0,210,full_wrong_svm_right,210,1.0,3f66984fb06d1b0af7bbfef1a916fd56a5eda2e946957280346dfb4bd79f0847,0,0.3237510349729704,210,16
benign,0,-6.16421365737915,1.0,0.2835820895522388,0,56,full_right_svm_wrong,56,1.0,42a7e2269243a55c0635e83046327cd8196f9c3e534d5283bac9e59392545b50.dat,1,0.5106316725469446,56,16
benign,1,-0.00028705160366371274,1.0,0.0,0,5,full_wrong_svm_right,5,1.0,43c8c990dd11bc8478d7d0d0aa94ea5b15e3e384e0225a5ee7e3307e6aaf2520.dat,0,0.36256259624498033,5,5
benign,1,-5.221081664785743e-05,1.0,0.0,0,11,full_wrong_svm_right,11,1.0,44951d3822744ebd49eb1a14c5101a9e1958fd48e8f9150eaea60983f5a11b1e.dat,0,0.4167996675958803,11,11
benign,1,-0.00010508860577829182,1.0,0.72,0,42,full_wrong_svm_right,42,1.0,46cf3f0170434a51e0f04eb7c9b316718c5ca632218fcb733b8d7e26e2a8ba49,0,0.33548087937324333,42,16
benign,1,-0.00010248753824271262,1.0,0.7333333333333333,0,257,full_wrong_svm_right,257,1.0,4ae2895fff1049c5aeb411fce3a2b3f5fa1feb993fd525441af002568aedefa0,0,0.47352619535151746,257,16
trojan,0,-3.038167953491211,1.0,0.10261312938177183,1,403,full_wrong_svm_right,403,1.0,4c8a099e51f1acab7b042a54170b55b3444c74890162fe1523841b405b385521,1,0.6322352468924056,403,16
benign,1,-9.157641034107655e-05,1.0,0.5882352941176471,0,159,full_wrong_svm_right,159,1.0,5272ab50b4d11fdbda036a86ce9dc975c58597c83446fd55c0122c32f97e9e0b,0,0.4477864631082625,159,16
benign,1,-0.00010407494119135663,1.0,0.7666666666666667,0,106,full_wrong_svm_right,106,1.0,596cb41c58203f8eda316caebfa23c89ec798286ca0be9ba67af9298ba831580,0,0.5021066417053084,106,16
benign,1,-9.426545148016885e-05,1.0,0.7575757575757576,0,244,full_wrong_svm_right,244,1.0,5eee89532da7e94c5714fcdbf70d49167ecb264f91aec9b2f001a49015a4729b,0,0.47299172598566425,244,16
benign,0,-3.3781003952026367,1.0,0.17704918032786884,0,147,full_right_svm_wrong,147,1.0,5f349fc9b58bf915b5db0c6bcd8ccbf2333c8d6e5a57f13532734938aedcebbd,1,0.5170525349791656,147,16
benign,1,-4.645729131880216e-05,1.0,0.0,0,5,full_wrong_svm_right,5,1.0,6263a79b1dc9f2410d190c8b626a3320b11af1c3e14dd7c25c345a56eb8e20d7,0,0.3826302599929069,5,5
benign,1,-7.522963278461248e-05,1.0,0.6904761904761905,0,328,full_wrong_svm_right,328,1.0,627d8bfbd942772896522304e35656079e8b539dbbfbe320e9fcc5e6053c4906,0,0.44136786904153247,328,16
benign,1,-8.125473686959594e-05,1.0,0.717948717948718,0,273,full_wrong_svm_right,273,1.0,64c56cf30262284c02116c35cf3050bebf22b2331efed963de11caae6af4a183,0,0.44181855951650595,273,16
benign,0,-3.756289482116699,1.0,0.12980030721966207,0,312,full_right_svm_wrong,312,1.0,684c8ba0c43e1b0d401e9d55ef8009aabce67c3be262d6144e5932b5e931db1b.dat,1,0.5901203146353254,312,16
keylogger,0,-3.8954687118530273,1.0,0.2777777777777778,1,52,full_wrong_svm_right,52,1.0,691449acbbd8b4504b6d1943fed444fba0148f249aeef2754700452b3529f762,1,0.5578617609289898,52,16
backdoor,1,-3.994175494881347e-05,1.0,0.45454545454545453,1,50,full_right_svm_wrong,50,1.0,697432598ece70cdc1c5cf128165164bdd70a8d241e61d5fcfb32db5a0d03b06,0,0.4926449985773593,50,16
benign,1,-9.346914157504216e-05,1.0,0.7272727272727273,0,215,full_wrong_svm_right,215,1.0,6be0f04e699e6cfce6ea81db6bae2ea964732eda5256619ea74811b8abf35df3,0,0.47446113129600626,215,16
benign,1,-2.2048802375793457,1.0,0.19842829076620824,0,198,full_wrong_svm_right,198,1.0,6d7799ac08b9a89c9583439d33bcc18262af7c6d0c0977d657293d813215bb64,0,0.4932981667118872,198,16
backdoor,0,-4.5586066246032715,1.0,0.14285714285714285,1,20,full_wrong_svm_right,20,1.0,6e24af0fe6d117b963763b4b51ede6ca8fb716353517af6832f3e3b9e3b4b6ee,1,0.6024899732462153,20,16
benign,1,-8.634707046439871e-05,1.0,0.7222222222222222,0,278,full_wrong_svm_right,278,1.0,6fad433828a403c3de96e8fe32c0b65eb86d870d320e8e99e9f7b284b04519f4.dat,0,0.4253185472501617,278,16
benign,1,-4.4818872993346304e-05,1.0,0.0,0,7,full_wrong_svm_right,7,1.0,709d75db4ca6545f28d60cded902e9512828012bf850fdb396005f98e7b504e7,0,0.48306990409422607,7,7
benign,1,-0.00021221148199401796,1.0,0.0,0,6,full_wrong_svm_right,6,1.0,727c3bd55bd12e6484aa6044e532200211ca908eb06200e88decc2e487544e24.dat,0,0.4263532738053015,6,6
benign,0,-5.669216632843018,1.0,0.36231884057971014,0,97,full_right_svm_wrong,97,1.0,72dfa493a74e684e7af834e9c90652fd7d98691fe6b393910ab04442c96cd571,1,0.541829374215282,97,16
benign,1,-4.5275999582372606e-05,1.0,0.0,0,9,full_wrong_svm_right,9,1.0,74f0c1dffff77845f9b0abf57966c2437577ef0067e4e491077283c200d4ee47,0,0.4787024530748142,9,9
benign,1,-0.00010855452273972332,1.0,0.8947368421052632,0,56,full_wrong_svm_right,56,1.0,7af498aa1eeaa63b64e6ea83db74bb6d11fbd7eca2ccce3c9bd5b96d84d3f168,0,0.42079013701734874,56,16
trojan,1,-7.577262294944376e-05,1.0,0.6666666666666666,1,115,full_right_svm_wrong,115,1.0,7e7f7fe4274e07d9eb77581c723e2568f644d984cf042f499b081232448c156b,0,0.4437733269768958,115,16
benign,1,-8.114081720123067e-05,1.0,0.7435897435897436,0,278,full_wrong_svm_right,278,1.0,8187d245dcbbf9f2d552155f0897b1f6ccda9d788e598fca8193da2dd0bdb0cd,0,0.4253185472501617,278,16
dropper,1,-8.651453390484676e-05,1.0,0.6944444444444444,1,231,full_right_svm_wrong,231,1.0,8a735ebd722300883fbaa0c9b41c5bdf50c1c5b06dd1e9e87959eb2e44c22b85,0,0.4408096735810273,231,16
benign,1,-1.1730214357376099,1.0,0.14179894179894179,0,282,full_wrong_svm_right,282,1.0,8adb061f54851c85c1e25454ec5f45119e79675e48ea9e35050572ca96e26276,0,0.3330069181542358,282,16
rat,1,-0.0015502751339226961,1.0,0.09090909090909091,1,18,full_right_svm_wrong,18,1.0,8b69aa5d856d8214f7a110f6c733fc87e57dd2fc57319e3b7dc5faa689e58806,0,0.49663858554183393,18,16
benign,0,-3.03263521194458,1.0,0.18823529411764706,0,217,full_right_svm_wrong,217,1.0,901881bd33bb24c92784ab501d73c6f6c8413d3bd45cb788442107b135834054,1,0.5075534941920894,217,16
benign,1,-9.363746357848868e-05,1.0,0.7272727272727273,0,154,full_wrong_svm_right,154,1.0,911affdb72a9171b35c0fe916b67fc800bd22f021cd9dc833d21978688a1d0c1.dat,0,0.4762601137668915,154,16
benign,1,-4.0886014176066965e-05,1.0,0.2920353982300885,0,73,full_wrong_svm_right,73,1.0,95aa94db9a0251f85c4ea68bc37ce1c683499ee1875d07a008dc08a4ca9aff54.dat,0,0.40039817278751605,73,16
coinminer,0,-3.4433741569519043,1.0,0.23699421965317918,1,58,full_wrong_svm_right,58,1.0,970184e9734fe079407b7b0a1d5fd8e74861ce4add51267570eae0e684f95e3d,1,0.6082560409389202,58,16
benign,1,-0.16374073922634125,1.0,0.2545454545454545,0,30,full_wrong_svm_right,30,1.0,9e6a32648873cc53de2db9603cdd73a4d80c3aa71e16c8ac28f34b16509a23e8.dat,0,0.2690769357500741,30,16
benign,1,-8.128942863550037e-05,1.0,0.14625850340136054,0,296,full_wrong_svm_right,296,1.0,9ef01231afdc13b3f6c647d46ecc9fc86a7481ef42fc5ce61dea316e50e0b7fb,0,0.4783379706206638,296,16
benign,1,-9.326857980340719e-05,1.0,0.696969696969697,0,220,full_wrong_svm_right,220,1.0,a6f3888e96e940d3cb21aab6c1affbb91f083f877aa2de053bd4f2f538644f35,0,0.47433957449470276,220,16
benign,1,-8.700141188455746e-05,1.0,0.7222222222222222,0,198,full_wrong_svm_right,198,1.0,a8b473b4aa04395cb9062372960a5b3cd140902769087c7dcb3f4a585dae4ecc,0,0.4501621143727823,198,16
benign,1,-1.3738311529159546,1.0,0.14614499424626007,0,486,full_wrong_svm_right,486,1.0,abd2c9fc9676dc637268d23e96c56c79f75489f88a8034c575e628cd498b4d53,0,0.5027291679101871,486,16
dropper,1,-7.5991585617885e-05,1.0,0.7142857142857143,1,325,full_right_svm_wrong,325,1.0,ae96296a5939dbc05e4151e1be98ac2195032148e1cebebc26033b957c93c8fb,0,0.4413904438154738,325,16
benign,1,-0.0003005302860401571,1.0,0.16877637130801687,0,120,full_wrong_svm_right,120,1.0,b6bd4942bfeaa50e2165c744e29f6cfd5486fd4d368b32c3f837f20ad1f0018a,0,0.4679950690927351,120,16
benign,1,-0.0007975648622959852,1.0,0.0,0,6,full_wrong_svm_right,6,1.0,b6ca950de0bea24350794bfc68b8a430bf8d4388b3da78c6d9ac3cad54a7a531,0,0.32564115299410856,6,6
benign,1,-3.6589255614671856e-05,1.0,0.1443850267379679,0,345,full_wrong_svm_right,345,1.0,bf92542416719694390b21f6a88b1dec54c621b4f08683e52f89cbe2ddeea6ef,0,0.31569148735087227,345,16
benign,0,-3.3773813247680664,1.0,0.0,0,14,full_right_svm_wrong,14,1.0,c49cc2e95a955ad04542d5fbcea2ba2ea75d02a25ca47bfcafef6405d72b04f5,1,0.6027967638845463,14,14
benign,1,-5.8075180277228355e-05,1.0,0.0,0,3,full_wrong_svm_right,3,1.0,c8e569d5f5aeed72cfe9a2b4a944ee4c0e926fcc3c83bd7c350c57ba93731d98,0,0.31691609092157436,3,3
benign,1,-6.740761455148458e-05,1.0,0.27058823529411763,0,502,full_wrong_svm_right,502,1.0,cbcfce4c6553f76e53073372774fa557bcf1e2b67e91f23406005e2f69a6acaa,0,0.45973891028277514,502,16
benign,1,-8.676829747855663e-05,1.0,0.7222222222222222,0,224,full_wrong_svm_right,224,1.0,d1b977f0a9eb35f422972375fe3739cbb1e289819224e6d385d060dcfe8f7bb1,0,0.4535855477285759,224,16
benign,1,-9.412201325176284e-05,1.0,0.7575757575757576,0,279,full_wrong_svm_right,279,1.0,d3d4c42dfdc81b11cb16408ac53016cf71cfbfa355a8f189211163a6b399c4c5,0,0.42531274297713373,279,16
benign,1,-1.7458763122558594,1.0,0.19839679358717435,0,253,full_wrong_svm_right,253,1.0,d78ce910ea5f048492bfe8c51f9b0c0e07e2865c217baeed61b48f351fb78280,0,0.5040611713545894,253,16
benign,1,-9.350108302896842e-05,1.0,0.7272727272727273,0,283,full_wrong_svm_right,283,1.0,d8587cf899892df8352f29a1898d528c7434275e8f26c21bef651a7bf87a3123.dat,0,0.47302957396356865,283,16
benign,1,-0.0003102045739069581,1.0,0.16897856242118536,0,205,full_wrong_svm_right,205,1.0,d88b4f807d0b5ea732dab3a705e41e3f14ca4fb6bc616ba2a0bbc6e1761d6596,0,0.4626834114971289,205,16
benign,1,-0.0004023900837637484,1.0,0.19907407407407407,0,225,full_wrong_svm_right,225,1.0,d92ef5b5af013094e9aaf2407c499756c7de737cdb95bf8a911787f4a1f5c564,0,0.2970376785818792,225,16
benign,1,-8.650180825497955e-05,1.0,0.7222222222222222,0,344,full_wrong_svm_right,344,1.0,dcda27073da25de2ee8e519246c6dc78f0047a0f62d425996bcf82f53b1fb49e,0,0.4521001320725478,344,16
keylogger,1,-0.04730270430445671,1.0,0.0,1,11,full_right_svm_wrong,11,1.0,de9ad4014c21145a90fa59939ba4f47271ed8472eddec65bf2b7ac31851b1cac.dat,0,0.5022639699989707,11,11
benign,0,-3.70176362991333,1.0,0.1983739837398374,0,217,full_right_svm_wrong,217,1.0,e580b5567c99b8c0545da03f1b277a36b6b8c98ba56cf0e83a33d5938fb2e33c.dat,1,0.6117570095424337,217,16
benign,1,-9.4090290076565e-05,1.0,0.7575757575757576,0,231,full_wrong_svm_right,231,1.0,e94943b60288dc1e081dd877452a4857eab1effb6cec30df2b38980b57215560,0,0.43207889348764733,231,16
rat,0,-2.9596734046936035,1.0,0.2909090909090909,1,66,full_wrong_svm_right,66,1.0,ee0795bfa08d661a239de98a567bd16e53c1e4f4f658f0dc41ec9591a6153d76.dat,1,0.6569015930515884,66,16
benign,1,-2.296945095062256,1.0,0.15636704119850187,0,327,full_wrong_svm_right,327,1.0,ef8e8994f1292484991964003a51122019b854047a729cad2af2c38cd8337c95,0,0.4104265219822571,327,16
benign,0,-3.263629198074341,1.0,0.24087591240875914,0,198,full_right_svm_wrong,198,1.0,f956c4fe228590b274ce98970e4f6acfc981430d45892fb31068e304e00f8284,1,0.5346076157350921,198,16
benign,1,-9.359344403492287e-05,1.0,0.7272727272727273,0,298,full_wrong_svm_right,298,1.0,f9ef075ad93cd7e0ca8d3e436cf6274cea7bfa5d71c7e8aa6872ed4d330ed15d,0,0.4727658744729369,298,16
benign,1,-0.005220274906605482,1.0,0.17305585980284777,0,339,full_wrong_svm_right,339,1.0,fd9facc3e4783ae063b45ae288702ea20d3698fc625bc2ab88484d54b27ff4cc,0,0.3578966811013526,339,16
