family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
benign,0,-6.892780303955078,1.0,0.19877675840978593,0,143,both_right,143,1.0,022087b44d7cfaddb3f3e773f8cda1acf497e7b4cb9787c4b6a1ed17dcbc98cd,0,0.22264550367290925,143,16
benign,0,-8.470330238342285,1.0,0.0,0,3,both_right,3,1.0,025f30c6226822a6c271882fee887303d52eb9ba1936676dbb014db52ec59347,0,0.24432888628177618,3,3
benign,0,-6.876967906951904,1.0,0.25,0,73,both_right,73,1.0,0263c0d1ec081052d10aa9da80955a4899e8cd956e2e5f48e427231f65fea897.dat,0,0.19659985921614934,73,16
benign,1,-0.016211021691560745,1.0,0.12868369351669942,0,477,full_wrong_svm_right,477,1.0,027b40d80db67bc8027c44c748214113d031498f0754c28ad504af185b82067d,0,0.3728888552381663,477,16
benign,0,-5.701168537139893,1.0,0.16944024205748864,0,179,both_right,179,1.0,029b6b1c24b681bcd57121c8fae6b82b52a299045e569f0459de6f253c7795a1.dat,0,0.3857931149657845,179,16
benign,0,-6.89307975769043,1.0,0.13636363636363635,0,345,both_right,345,1.0,029b9c0f671d7dfdfc4fea7157cefdc5dbfe26e5a904e6872a9e9327f4f9ba78,0,0.27005000965043946,345,16
benign,0,-2.630671501159668,1.0,0.22010869565217392,0,220,both_right,220,1.0,02bfe3d5f69028a0288992b81755ff7720456088bd919c33641c7b1663932402,0,0.3574370105346546,220,16
benign,0,-5.072726249694824,1.0,0.17339312406576982,0,206,both_right,206,1.0,02c1ab3fefd2f2d82aca8a949356c4cae5266aeef1965611bbd247a77b792657,0,0.30701723572819467,206,16
ransomware,1,-9.582314669387415e-05,1.0,0.0,1,2,both_right,2,1.0,02e8511d9562935fd818d9c273f43b82a6483bdd7194ce36d0cbc005a67605c0,1,0.7434000200153222,2,2
benign,0,-7.928083896636963,1.0,0.10503875968992248,0,471,both_right,471,1.0,02e8d208557db8f2b657cdd1e6a803bc1b2be58edceb2974ccaa8afbbd111311,0,0.28155492246864794,471,16
ransomware,1,-9.30281457840465e-05,1.0,0.1486146095717884,1,313,both_right,313,1.0,02f100f5bc8a47279e988572bb7174d663e4e8d7a42c1da4dd420d74b506c81c,1,0.6680153489911947,313,16
ransomware,0,-3.313831329345703,1.0,0.1540785498489426,1,231,both_wrong,231,1.0,02f242dee37df09b03488c48a281f203498e839b01643c1f1cec18df8dc96793.dat,0,0.38422293253292006,231,16
benign,0,-4.270893573760986,1.0,0.14690721649484537,0,465,both_right,465,1.0,030c3e9c4dfdf8d4b408fd14ff6800a208d8186f9c69815d16930f57294114d7,0,0.2684453627973377,465,16
benign,0,-3.2387588024139404,1.0,0.13113496932515337,0,501,both_right,501,1.0,031d26a99280bafe7da1fc289f1e7c80e8e390d1ec137be46e8542337be2305f.dat,0,0.4113493796547093,501,16
ransomware,1,-6.787874008296058e-05,1.0,0.0,1,2,both_right,2,1.0,0330692c64953bb19ac39b280458654185a9848b48b4e980335db4c0c33f517d,1,0.734355068964464,2,2
trojan,0,-5.103302001953125,1.0,0.16687898089171974,1,185,full_wrong_svm_right,185,1.0,03359b2ad09de74d638c415d8c77c2920ebca1824d12ae924ff2784538a566e7,1,0.5827701048425549,185,16
benign,0,-7.069698333740234,1.0,0.11695906432748537,0,282,both_right,282,1.0,0342afbad0d0ae5303804a0e2aa05e20ac82ad744e25f169f076f1742316375d,0,0.17975646517861182,282,16
trojan,1,-0.0001223170111188665,1.0,0.0,1,5,both_right,5,1.0,0345ea2281fb8dde2bb6a0f15c401f3fba1c5fa7c6fd00bc0b223074a94a95d9.dat,1,0.5488473745940938,5,5
benign,0,-6.515856742858887,1.0,0.13977272727272727,0,283,both_right,283,1.0,034f09896cbd892de7ee099f1682716d8d81150ca4c1865bfad2b2ef4483e1b5,0,0.3158827479795118,283,16
benign,0,-6.967535972595215,1.0,0.13379073756432247,0,335,both_right,335,1.0,03509e128f3c44a48a57eabec5f472f79ee691ad628c6c92ad5e1fb6e0c81586.dat,0,0.2550338617599193,335,16
benign,0,-6.110681533813477,1.0,0.21503759398496242,0,298,both_right,298,1.0,03c0010d65e0b8a8de249a74f367a4125e650e6aa321046006bb0a2612116349,0,0.2664314309118298,298,16
benign,0,-5.667237281799316,1.0,0.16129032258064516,0,21,both_right,21,1.0,03e03c6e373095fce3604fe1581d87086cd3df668ae69d85284ec0594291ecf8,0,0.40029437890783326,21,16
benign,0,-3.2231438159942627,1.0,0.0,0,12,full_right_svm_wrong,12,1.0,0456b271568315200cff28cd20981dd2102740acd8e7d25db1d5e7b7f759b3e6,1,0.5464003542986755,12,12
benign,0,-3.0510928630828857,1.0,0.1301775147928994,0,501,both_right,501,1.0,045cdc2d264db03e14ab79f5534cafd556963a0b029bd4cc179776cb9272fbf6,0,0.3250142437249668,501,16
benign,0,-5.9981207847595215,1.0,0.12529550827423167,0,501,both_right,501,1.0,04713f08eb3101543c614f66db3b7bf12aae3db67c74e392d14958679af97822.dat,0,0.3172216845678624,501,16
dropper,0,-6.761828899383545,1.0,0.0,1,2,both_wrong,2,1.0,049983269ab803ebaa1dcb64ddb43a2c4d2d577168db8c76b7b4da647bd353f0,0,0.48149861904857666,2,2
dropper,0,-3.534658432006836,1.0,0.0,1,2,full_wrong_svm_right,2,1.0,04b6eb921f86f3032ab8fcabcf42ed9632b41ab7d2700eeed2c29f91a05bb2a5,1,0.7017489932378694,2,2
benign,0,-7.166073322296143,1.0,0.0,0,14,both_right,14,1.0,04b89a25ada6cb2456c000bf542f0e0a4ed4132826b229eb0c0aab8e645049f9,0,0.37262908959640817,14,14
ransomware,0,-4.067847728729248,1.0,0.1907356948228883,1,111,full_wrong_svm_right,111,1.0,04cfe027c699682bd48f382988098d0275f680bc84104d25f1a590ddfa0de897.dat,1,0.7074418316200227,111,16
benign,0,-7.622217178344727,1.0,0.0,0,6,full_right_svm_wrong,6,1.0,04d9422fbce50011386ef67f1856085a649932935f928c13bc7efe379ad6e293,1,0.5130886734822794,6,6
benign,0,-7.603769302368164,1.0,0.15760111576011157,0,202,both_right,202,1.0,05232e5c1da006d49f98d5a445d8dc3ce25fa681e8dbe49ac74ad95c1e38db70,0,0.21493265416893712,202,16
trojan,0,-3.4521918296813965,1.0,0.0,1,2,both_wrong,2,1.0,0531f3d4d9925951d8971569ae589c3942d016a31dc4e6f3c72299e4cea3d586,0,0.3594985348517239,2,2
trojan,0,-4.19343376159668,1.0,0.0,1,15,both_wrong,15,1.0,0538deeda3d5acbc44cc7b067107c321731054568e8438c7e3c209f08dec5989,0,0.4821146537667726,15,15
benign,0,-8.122268676757812,1.0,0.25210084033613445,0,46,both_right,46,1.0,055d135d18c8b3efc8622f32120e509adac680e0f43275bd793d34261c70470d,0,0.3020783909338241,46,16
dropper,1,-1.4148896932601929,1.0,0.0,1,9,both_right,9,1.0,057060d77f012b561cbbde7fe2c175ce229a89c45ed1407eb112c27a3687b48d,1,0.7338839285988683,9,9
benign,0,-7.272130489349365,1.0,0.15851602023608768,0,180,both_right,180,1.0,05f9716b0e84c750f936b2d5c5195d4ded3385b4d14cc99772ed3e3b4ec3abe7,0,0.2869526621145577,180,16
ransomware,1,-5.530744238058105e-05,1.0,0.0,1,2,both_right,2,1.0,05fa5ae1c33ed5f256d8439b562f7cc19e857d9bca1c7f6d710f82dde29c9582,1,0.5544591542698833,2,2
ransomware,1,-6.730140739819035e-05,1.0,0.0,1,2,both_right,2,1.0,0622997afd0121a09150b3cf0a7f70283031beed66f47b30154e87cce7b2d357,1,0.7455747929589658,2,2
benign,0,-5.8054304122924805,1.0,0.15217391304347827,0,430,both_right,430,1.0,063a092cf028a4dfd6ad72a7e970639d07e7337a86821b3a84cfca36ab996091,0,0.2613732462846691,430,16
benign,0,-7.314616680145264,1.0,0.1489071038251366,0,198,both_right,198,1.0,064c8a1f93f7c3debf8355598a32722ce6c873258cdfdc331e44a98f926537bc,0,0.23097314515581335,198,16
trojan,1,-0.001297213020734489,1.0,0.25277777777777777,1,247,both_right,247,1.0,064d8126ed5c78e641680b566705a66b00a6428f74cc69f77bfe79f387e60f6d,1,0.6600087459642191,247,16
benign,0,-7.944247722625732,1.0,0.1451731761238025,0,456,both_right,456,1.0,0658b609ca4a853baa810f4bdfe27499ec06f5956016cddb19b9c7bca792aaf6,0,0.29965505839290546,456,16
benign,0,-6.8167572021484375,1.0,0.128783000643915,0,498,both_right,498,1.0,067c1f1a1387eae3368cd7f5fefa3d2ef502ba1b60df5d3604f99994385013e9,0,0.2953310713734139,498,16
benign,0,-7.710533142089844,1.0,0.2653061224489796,0,29,both_right,29,1.0,06a3deb991125db0f6748adaf6165e82f62a41bd47bd96207ae6f488d58e5fb6,0,0.243852206155469,29,16
trojan,1,-0.6715728640556335,1.0,0.0,1,12,both_right,12,1.0,06a5b9fb5ef48b036b6591f3ffc5ee8f0b1d6a2beea7e83d2786aee899ac697a.dat,1,0.5730418584090462,12,12
backdoor,1,-6.085907079977915e-05,1.0,0.425,1,163,both_right,163,1.0,06bc8060566ded78b40b308ae9f885520006fc88c6f9e75b6d2d4ec3366d5025,1,0.6203031441499254,163,16
benign,0,-7.292381286621094,1.0,0.0,0,6,both_right,6,1.0,06f69e7d393f735f76fbaf78d5ca4ffe72c4c7d5578e21bc99d4ef5f62c450e5,0,0.1556762296525512,6,6
benign,0,-4.587474346160889,1.0,0.1752136752136752,0,360,both_right,360,1.0,071a84048527187f0d61b646755477680d6376d427beb9b7a382b58be0259586,0,0.2484266296428773,360,16
benign,0,-6.311728477478027,1.0,0.16151202749140894,0,176,both_right,176,1.0,072de8a3901af91ca42fbb97fa80ede85ba5932d9391f3a269305e848d79d152.dat,0,0.25752929801844165,176,16
ransomware,1,-5.275520379655063e-05,1.0,0.0,1,14,full_right_svm_wrong,14,1.0,07328afa23cacb2c2b78266ca761d2c46b2f671e69cd7f8238d4f36ca779aa32.dat,0,0.3675510747035056,14,14
benign,1,-0.00013296448742039502,1.0,0.05263157894736842,0,17,full_wrong_svm_right,17,1.0,074bb2c124a3b785dcc9af9f424450ae12b315ceaf24bd3ff87f1d8390e5b3ee.dat,0,0.4154573307741207,17,16
benign,0,-5.8669819831848145,1.0,0.21621621621621623,0,24,both_right,24,1.0,0766dee51e16433935580dbc457e3b04029dc35f1288bbabdcf8ba79ee3809fb,0,0.22983226860650155,24,16
benign,0,-5.681863307952881,1.0,0.14363143631436315,0,236,both_right,236,1.0,07c21820770322d28b316a57c12de0adabdaa2763e17ad13904acdb4c7e5fa17.dat,0,0.24704893112196905,236,16
benign,0,-6.244847774505615,1.0,0.21660649819494585,0,84,both_right,84,1.0,086f14d3aaaa5e55278698568aface6d7a615dcb88e67d9a60440ff2e991ed65,0,0.38611836233075164,84,16
benign,0,-6.926737308502197,1.0,0.2796610169491525,0,66,both_right,66,1.0,08d15036cc706fa51402415f0a097876a42c7de3c2db2b122eae14f216ce14c7,0,0.19419646264163334,66,16
benign,0,-5.644450664520264,1.0,0.14931237721021612,0,495,both_right,495,1.0,08d940c6c7c3a1d1f398621a3e0b5aa8c0fca4022ed24de7a879cfcaad867f1a,0,0.2893473613131873,495,16
benign,0,-5.96714448928833,1.0,0.19583333333333333,0,236,both_right,236,1.0,08e885c20e77593fd29251a79269513479e91e924bbc42e8b10a5c4273ce3ef2,0,0.3642911860822936,236,16
dropper,0,-2.874100923538208,1.0,0.2545454545454545,1,30,both_wrong,30,1.0,090b6eb5ed7968960c32d388e307349afe5a2c97d8ddb84e1c8cb60d9a982243,0,0.45662517416490184,30,16
benign,0,-3.452097177505493,1.0,0.0,0,2,both_right,2,1.0,090deff2570fd6be21d1e9b810c693f628126deb938526729eb03a7052623ead,0,0.48149861904857666,2,2
benign,0,-3.647062301635742,1.0,0.14223385689354276,0,289,both_right,289,1.0,091b6c9441cbf6fbed3dda7b2af008da73b0306be72f06b3f87af0aaa05d8ee5,0,0.2125523118011149,289,16
benign,1,-2.308067798614502,1.0,0.150074294205052,0,234,full_wrong_svm_right,234,1.0,0922d7d51d2d5153d7e28120a520b27dab424b6f72dce9d722aa9b67b19c0c17.dat,0,0.2888732164978304,234,16
benign,0,-6.8034491539001465,1.0,0.1935483870967742,0,22,both_right,22,1.0,092a2335c6f5758d1a0a0a3724cb2fafd0662bfcea3a27e7444744dafd0b26ab.dat,0,0.23142752537935707,22,16
benign,0,-6.129856109619141,1.0,0.22580645161290322,0,23,both_right,23,1.0,093ab24ee1fc81601783efc7b5600356f878451a8714c12af8b6ddb0e540816a.dat,0,0.18551381245604162,23,16
benign,0,-7.149124622344971,1.0,0.09090909090909091,0,18,both_right,18,1.0,0965583c23c85fbc17634265efcfeee95c02938f7d5c990799582cb7d5a6686b,0,0.25278922090962724,18,16
benign,0,-5.415964603424072,1.0,0.2857142857142857,0,51,both_right,51,1.0,098b3e5db920b5404cbe51a55752d3faed92f82492467a5bf561d6e1089d1639,0,0.2662678645221235,51,16
benign,0,-7.071404457092285,1.0,0.17857142857142858,0,21,both_right,21,1.0,099f05ec3fe2811780d8e572ea02af8269f7a647d1f2fc06bb0370995f6f9550,0,0.291453598868472,21,16
backdoor,1,-4.088891000719741e-05,1.0,0.2545454545454545,1,70,both_right,70,1.0,09c8ea9f9309517193edbb4a8b5f40cd0642256ae70c1bac5c6d60e34856d0a3,1,0.6003303047308851,70,16
benign,0,-2.9970946311950684,1.0,0.12,0,19,both_right,19,1.0,09f3524a6aa1b5df0b80f29b2ee7ad7e7b81cc28ac1eaf02859f161942cf4a24,0,0.31320864631476103,19,16
benign,0,-7.052109718322754,1.0,0.15395894428152493,0,188,both_right,188,1.0,09fd3c19c0ccc9d711e172f07f8624523f9bbbc4eec870c748b8bd2be22579b7.dat,0,0.23947935390307337,188,16
benign,0,-7.293611526489258,1.0,0.13636363636363635,0,19,both_right,19,1.0,09ff347adf2820434202bd3e30a5de0e67329026f8ea4bd8973d28234d7a2398,0,0.252260722012824,19,16
benign,0,-8.553746223449707,1.0,0.16319444444444445,0,120,both_right,120,1.0,0a02b7b8ab7bf729ec7fdaeb8e7b11193c6f5b273df3a104f6d3cf9b36d96fff,0,0.3136415800647705,120,16
benign,1,-0.00043443773756735027,1.0,0.26704545454545453,0,65,full_wrong_svm_right,65,1.0,0a0ffa72dc53bc6e88d1426547728afd9d71b7f440be8d18d426ead68831a384,0,0.32144625935850274,65,16
benign,1,-7.476921746274456e-05,1.0,0.4074074074074074,0,166,both_wrong,166,1.0,0a21e6b705984c654ccdb7298b95f84fe83323a2ab07572820fc41f0429b411e,1,0.7102354888266893,166,16
rat,1,-8.686435467097908e-05,1.0,0.7222222222222222,1,221,full_right_svm_wrong,221,1.0,0a27d07a0c6896fe651ba655fa0213d9e31f157128d52612c74eca5aa02d3a6f,0,0.4498414126554037,221,16
trojan,1,-5.7106546591967344e-05,1.0,0.0,1,3,both_right,3,1.0,0a48139ae4b1a333a622365bf096e9290b2f260f7144408cf55e9526adb7a576,1,0.7999863105352483,3,3
benign,0,-6.907593727111816,1.0,0.3017241379310345,0,70,both_right,70,1.0,0a571fb284150edf8c64cd532f747ba99904290b75855bfd40f65e8a525034d0,0,0.19763378355524203,70,16
benign,0,-2.91705060005188,1.0,0.25,0,188,both_right,188,1.0,0a57cc32471142bd98fd1aa1004826a03edfef99698d990cd4c5a746c78a65ff.dat,0,0.38839884368739025,188,16
backdoor,0,-3.0992770195007324,1.0,0.0,1,3,both_wrong,3,1.0,0a5f3912ac00c9030bae4d7cd17aa0829c469c78fe155bb81a620909bd0af10e,0,0.48149861904857666,3,3
benign,0,-4.272621154785156,1.0,0.28125,0,44,both_right,44,1.0,0a60e2f6a40c8942643f92e3d5f8ccd3fe00728a9f7938ee512971d5c18e4175,0,0.3653893750968327,44,16
benign,0,-6.533186912536621,1.0,0.0,0,10,both_right,10,1.0,0a749c3a6deefc47e6b22e8eb2810cc563717d8d2ee5329946e4926647e1a99c,0,0.21037319080701383,10,10
benign,0,-3.054837465286255,1.0,0.0,0,9,both_right,9,1.0,0a78bda7d24353ff35c3863c8f686afb2e02e120e849a106c06f684780019156,0,0.30172424562571204,9,9
trojan,1,-0.0003075048152823001,1.0,0.25287356321839083,1,245,both_right,245,1.0,0aa492b3f3c2cc5efbcef5b49a51dc0da1579166dda57a412f50235b87652574,1,0.558860875362017,245,16
benign,0,-7.064888000488281,1.0,0.1405775075987842,0,501,both_right,501,1.0,0afef31bd57659a762b0fde881e4e9450025e766757c9262dceeed92a0818014,0,0.31538549758288803,501,16
benign,0,-6.437505722045898,1.0,0.13367052023121387,0,470,both_right,470,1.0,0b08cd186bc908293efc15a7cfd1254c6679d84ecfed3adbec1c733210c1eb0e,0,0.2972176440758286,470,16
benign,0,-6.419369697570801,1.0,0.0,0,8,both_right,8,1.0,0b37a3f9ac59c74941bd4a8c489026e88c30d48e8188d4d14ad9dec4ffff3c35,0,0.28969386079444387,8,8
backdoor,1,-6.0220248997211456e-05,1.0,0.13246753246753246,1,462,both_right,462,1.0,0b8f23fa1b468ed4af8c2fb371504b57fffcf04f79f266b078a79b41063a2e0a,1,0.722953992583185,462,16
keylogger,1,-5.075651279184967e-05,0.9980506822612085,0.1761006289308176,1,512,both_right,512,1.0,0b9392c21b248e7f97aedf34c8d0842a6c8be4017c21cc15794ded677a8c13f3,1,0.6861908689046524,513,16
benign,0,-6.8348307609558105,1.0,0.32967032967032966,0,54,both_right,54,1.0,0bffb333f63f754cfa5368655f3a976e826d64930271c6055c2e889aeffaded0,0,0.30115032877062714,54,16
benign,0,-6.2706098556518555,1.0,0.2894736842105263,0,69,both_right,69,1.0,0c778b4cd867549fcbfb8785ed6f9e4b1ffeb777037f956d04b4b12394c07c0f,0,0.1828681887961285,69,16
trojan,1,-0.00042362359818071127,1.0,0.0,1,12,both_right,12,1.0,0caa464b82bdff815199442014fb3f0fbb810b24f2134fe78100608084874ac3,1,0.6290301454139068,12,12
benign,0,-4.053006649017334,1.0,0.2413793103448276,0,30,both_right,30,1.0,0cc9c73edbc1cbfcaf3ec6d6b37de21420e57f84a80633812f60821564f6b6c2,0,0.26702691247803595,30,16
benign,0,-7.977023601531982,1.0,0.23448275862068965,0,100,both_right,100,1.0,0cd906a9b3cf23685b8cb9feb27336d4dfa9e811a7cbadae632f07b07822de3c,0,0.28169480474501546,100,16
benign,0,-7.306355953216553,1.0,0.0625,0,17,both_right,17,1.0,0d09ac60c469c631b9198c371825ea7f6b3cd823640c6264c685b348bcfca2fe.dat,0,0.24718240401906647,17,16
benign,0,-7.756392002105713,1.0,0.0,0,4,both_right,4,1.0,0d22c0e60cd090e76536532d72909d6993c9555c9ea092e86ab90794ec59246a,0,0.28359478400756405,4,4
benign,0,-7.464231491088867,1.0,0.12468407750631845,0,293,both_right,293,1.0,0d26228714b4a79e9b5546a0bc2d765de33c396903c6f17fd15bf57207b7ea50,0,0.17443569581366533,293,16
benign,0,-7.768556594848633,1.0,0.14887365328109697,0,314,both_right,314,1.0,0d2db7958e5b0787b263d6d35380a81b2ef4fdff1cb9212a7035eff3e3a15aa2.dat,0,0.2098952708767802,314,16
trojan,0,-3.452096700668335,1.0,0.0,1,3,both_wrong,3,1.0,0d8d92b6aa39452c3c7971e3408784b1e6090ef185f751376a0dc20d982f007a,0,0.48149861904857666,3,3
ransomware,1,-5.0363003538222983e-05,1.0,0.0,1,2,both_right,2,1.0,0daa208e5944fd316d93f92ef2d03c0fb0b754c57c416144cb128cbd87341938,1,0.7556315644493903,2,2
benign,0,-3.3108978271484375,1.0,0.0,0,14,both_right,14,1.0,0db4703d5040965e16f4bb9d070a26fe14a245b0dcb04158f6d3814500b6cb6d,0,0.48035171614513966,14,14
ransomware,1,-6.480872980318964e-05,1.0,0.0,1,2,both_right,2,1.0,0dbcc758cac692a2ce5b137cca4eb8d43e888bfcc5c22c6551fc3af0289fecf9,1,0.7602029936738554,2,2
benign,0,-3.5574116706848145,1.0,0.0,0,2,both_right,2,1.0,0dd33d1b8c707ec4a5260b01842726817e7194131693394516f9a0541b049fe4,0,0.28081449885589,2,2
trojan,1,-0.4361881613731384,1.0,0.0,1,3,both_right,3,1.0,0dfd557ecb6d89828e3b02c2ff5936d7c8bd3d81ebd554cbce487dde7cb47460,1,0.6650842895740616,3,3
benign,0,-7.825811386108398,1.0,0.14805194805194805,0,319,both_right,319,1.0,0e5e723b3133d0bf326a010be3b04c3f81f27c260b21a8ab565e69e145809aaf.dat,0,0.3535375456279869,319,16
benign,0,-7.074338912963867,1.0,0.0,0,15,both_right,15,1.0,0e7db54ccf12d53b4517a56ffcd8c155c851d2457c5b911b76d673700c47828e,0,0.2874485994890764,15,15
benign,0,-6.239914894104004,1.0,0.0,0,14,both_right,14,1.0,0f0ac3b32bd110905c970a48951f1bed7609469fee9b99d70d163143661c6efb,0,0.247164516768081,14,14
trojan,1,-0.0025850774254649878,1.0,0.10309278350515463,1,402,both_right,402,1.0,0f22319ea7dc2fc0eb6d7402cefecf65005d05af8160738b64bbc8ab07bd396c,1,0.6163967488613469,402,16
