family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
dropper,0,0.5444566011428833,1.0,0.0,1,9,full_wrong_svm_right,9,1.0,057060d77f012b561cbbde7fe2c175ce229a89c45ed1407eb112c27a3687b48d,1,0.7338839285988683,9,9
trojan,0,0.6986067295074463,1.0,0.0,1,12,full_wrong_svm_right,12,1.0,06a5b9fb5ef48b036b6591f3ffc5ee8f0b1d6a2beea7e83d2786aee899ac697a.dat,1,0.5730418584090462,12,12
ransomware,1,0.9915329813957214,1.0,0.0,1,14,full_right_svm_wrong,14,1.0,07328afa23cacb2c2b78266ca761d2c46b2f671e69cd7f8238d4f36ca779aa32.dat,0,0.3675510747035056,14,14
benign,1,0.7190554738044739,1.0,0.21660649819494585,0,84,full_wrong_svm_right,84,1.0,086f14d3aaaa5e55278698568aface6d7a615dcb88e67d9a60440ff2e991ed65,0,0.38611836233075164,84,16
trojan,0,0.26832476258277893,1.0,0.0,1,3,full_wrong_svm_right,3,1.0,0dfd557ecb6d89828e3b02c2ff5936d7c8bd3d81ebd554cbce487dde7cb47460,1,0.6650842895740616,3,3
trojan,0,0.00010265115997754037,1.0,0.26519337016574585,1,65,full_wrong_svm_right,65,1.0,107e82df77af4c553f8d999b9e56ef8c989f2259e39176a171add2bc57ab4430,1,0.787702753317894,65,16
benign,0,0.0001503477687947452,1.0,0.2360248447204969,0,54,full_right_svm_wrong,54,1.0,111427ccdfc0e5253cdeed0fee414e023ced114248935ff03458ad0351433442,1,0.5425971026231623,54,16
benign,0,0.0008527027093805373,1.0,0.12435991221653256,0,500,full_right_svm_wrong,500,1.0,11be097e2f0f50d9bd69f3c61bdaa05d0dc0d070b3277c4e6527a8dc752aa835,1,0.5364437647653456,500,16
coinminer,0,0.278260737657547,1.0,0.25735294117647056,1,51,full_wrong_svm_right,51,1.0,12b79fa794c6d857a57c87aac715e32f98bebe84fd2a3bca08ac6be68f4c4339,1,0.6266826861219562,51,16
keylogger,1,0.9949114918708801,1.0,0.3939393939393939,1,49,full_right_svm_wrong,49,1.0,16f4299a912b84a2e11fd343897e9be1a0d437d02603a3f8879570aa31e8f2bb,0,0.3988557223713683,49,16
benign,1,0.9986138343811035,1.0,0.2857142857142857,0,60,full_wrong_svm_right,60,1.0,171b97304c40283459ae61d596605dc95c60d138bc0df9eaa0bf146b20eb3776.dat,0,0.4254998889553855,60,16
benign,0,0.07105579227209091,1.0,0.7407407407407407,0,110,full_right_svm_wrong,110,1.0,1784135711ca6c85ae0e96c9013ceeeb5c6b78fc3f9b4bbdbd46b0ecdec11542,1,0.6103182309598271,110,16
benign,1,0.9842595458030701,1.0,0.1324456902592852,0,333,full_wrong_svm_right,333,1.0,1c9b1da315f61cd997879f8d20ed5777f51611518a4260ec06fb0daec49b92e6,0,0.4227059506956319,333,16
trojan,0,0.0020461739040911198,1.0,0.0,1,10,full_wrong_svm_right,10,1.0,1ef9fa2a4199493f78ae9ab0dc29302bdaefa6d68be1a698d84174029dfb40cd,1,0.5392636800685224,10,10
trojan,0,0.00036798487417399883,1.0,0.0,1,16,full_wrong_svm_right,16,1.0,1fc5ea52999d9e24fdc65cd1521c6dde6b3500b1edcb004c4e454b45193f4a16,1,0.5604174783452348,16,16
benign,1,0.9996218681335449,1.0,0.14285714285714285,0,501,full_wrong_svm_right,501,1.0,22d5aaae221bd8c46412d044f78dd037a7b7a8f1b08745e44e8f1ae0f2ba30d2,0,0.4088077293226702,501,16
trojan,0,0.0005451212637126446,1.0,0.0,1,10,full_wrong_svm_right,10,1.0,22ea5990be6ad146355d864c1b9a3f2676947c151e0d9882a1eafa65eeb57aaf.dat,1,0.6612959342230792,10,10
benign,0,0.33023497462272644,1.0,0.2374429223744292,0,83,full_right_svm_wrong,83,1.0,25f48abf4eb263f02dcb60aa85cc460c6e4cc6d3183df42530dc3259e30204c6,1,0.6024779302758325,83,16
backdoor,0,0.01640908047556877,1.0,0.6086956521739131,1,158,full_wrong_svm_right,158,1.0,2c17425d6c0739a1de4c4d8958230b645f7d5f941faf3da86d2925e9f972f3e8.dat,1,0.5455575803652064,158,16
coinminer,0,0.02221078611910343,1.0,0.1343028229255774,1,421,full_wrong_svm_right,421,1.0,2cf788e47af76959f96d845107042af03057dd277ca1b1f4da559075380890d5,1,0.5140503273761005,421,16
benign,0,0.28052690625190735,1.0,0.3225806451612903,0,26,full_right_svm_wrong,26,1.0,2f1665d640370726bf7693cb863dc151cf198e3abb771c800d3306e5cc15e3ae,1,0.5399799595503121,26,16
benign,1,0.9445441365242004,1.0,0.0,0,5,full_wrong_svm_right,5,1.0,2f7e9f8cd6826f1f2d79cc9588c75e7c1073f38240afaa3d13323a289c481722,0,0.39710956546558035,5,5
trojan,0,9.664849494583905e-05,1.0,0.0,1,2,full_wrong_svm_right,2,1.0,304c4abb9dda5ee1d19a5daf8147cac155953dc38c1c73d072495fdbf02e44cb,1,0.6655909447377357,2,2
benign,0,0.002268184209242463,1.0,0.2436548223350254,0,151,full_right_svm_wrong,151,1.0,3509e9decdfd37117ac55ebf3ce3b86bd7273cc6b59920ee0fdba6f15f619f13.dat,1,0.5277855522895275,151,16
dropper,0,0.003761983010917902,1.0,0.1964735516372796,1,157,full_wrong_svm_right,157,1.0,3642435cff422b27ced63980a7843559fdbf65129ba046e7b3b5a2c7d56eb7b0,1,0.6097244046380593,157,16
trojan,0,0.00585839431732893,1.0,0.2,1,24,full_wrong_svm_right,24,1.0,397d1166b77ca490c3598452a21020f8c49d48020dc0a2e3b9f906e084fb418c,1,0.7106641159675687,24,16
coinminer,0,0.06652576476335526,1.0,0.7333333333333333,1,151,full_wrong_svm_right,151,1.0,40fe9dbb7a74ecf1d86fd3d60a4a0972ece2daad00fd0404f35ebf2bf902e782.dat,1,0.5136472574364398,151,16
benign,1,0.9282947778701782,1.0,0.1353558926487748,0,249,full_wrong_svm_right,249,1.0,4192d3bac0861da572cb865b74e38d28a8648f77fd8c7d6727feacf5206bfebf,0,0.2764085548593138,249,16
benign,0,0.12245967239141464,1.0,0.2835820895522388,0,56,full_right_svm_wrong,56,1.0,42a7e2269243a55c0635e83046327cd8196f9c3e534d5283bac9e59392545b50.dat,1,0.5106316725469446,56,16
rat,0,0.02018243819475174,1.0,0.0,1,14,full_wrong_svm_right,14,1.0,46d6347b6247bdc436aa7556ad2ade196c73e3d07663d9f141c833a00b24a51c.dat,1,0.5168576317317558,14,14
coinminer,0,0.41298559308052063,1.0,0.17851239669421487,1,153,full_wrong_svm_right,153,1.0,47370567a44d4e367549cb93fed63e2677386e7e063afb79cfab6837d5078d67.dat,1,0.6561862263936865,153,16
benign,1,0.9999659061431885,1.0,0.1436651583710407,0,486,full_wrong_svm_right,486,1.0,4d1116caea2c4f2b8f98a1038db6343e85bc0fe9e966bd05ab1e13836bb78d16.dat,0,0.5044915720618672,486,16
coinminer,1,0.9539864659309387,1.0,0.4594594594594595,1,33,full_right_svm_wrong,33,1.0,50f2a84d5528e5aa7e1daad5046301052a87369dc85e7814c9ede27a9258be85,0,0.3704297328121919,33,16
benign,1,0.8858426213264465,1.0,0.5882352941176471,0,159,full_wrong_svm_right,159,1.0,5272ab50b4d11fdbda036a86ce9dc975c58597c83446fd55c0122c32f97e9e0b,0,0.4477864631082625,159,16
benign,0,0.020230703055858612,1.0,0.0,0,4,full_right_svm_wrong,4,1.0,53c15a3cdf726e391b9ebb580f875dad4c35b5a667c7f09296d7843c04b374c1,1,0.578623807077198,4,4
benign,1,0.9999268054962158,1.0,0.156,0,236,full_wrong_svm_right,236,1.0,53c8131388f735f4872be6230ddade7d51d67303cf59ef2a930e7300d200d80e,0,0.3955916393977073,236,16
benign,0,0.22016280889511108,1.0,0.7,0,63,full_right_svm_wrong,63,1.0,54942f7820651ddd15a56ea43c7cf08fd3277ced07f7f43d196d7ba4b2a30c0a,1,0.5292899833162172,63,16
benign,0,0.00011452224862296134,1.0,0.17647058823529413,0,22,full_right_svm_wrong,22,1.0,56d172696f53062100725c259f78b3290c1cc19e7465fa32f00533575cb66426,1,0.5224460098017092,22,16
backdoor,0,0.5767685174942017,1.0,0.24025974025974026,1,217,full_wrong_svm_right,217,1.0,5e3ea45fcf1f77be049d8c37c9118dbf2a782a9542f656a87d2b7f26141bcefe,1,0.6727566605439367,217,16
benign,0,0.10058034956455231,1.0,0.22727272727272727,0,21,full_right_svm_wrong,21,1.0,6171324d078e0aae60769b2e4eeb9f00d7aeafda7b9723601bca21b3099cf663,1,0.65493262545995,21,16
benign,0,0.06667384505271912,1.0,0.7,0,226,full_right_svm_wrong,226,1.0,626bf9d94480c0628e05192470d279710563e16e57671fef0f9163e47cb8f7f3,1,0.5160056568792346,226,16
benign,0,0.00015856392565183342,1.0,0.12980030721966207,0,312,full_right_svm_wrong,312,1.0,684c8ba0c43e1b0d401e9d55ef8009aabce67c3be262d6144e5932b5e931db1b.dat,1,0.5901203146353254,312,16
keylogger,0,0.00014204463514033705,1.0,0.2777777777777778,1,52,full_wrong_svm_right,52,1.0,691449acbbd8b4504b6d1943fed444fba0148f249aeef2754700452b3529f762,1,0.5578617609289898,52,16
coinminer,0,0.0074828434735536575,1.0,0.167427701674277,1,151,full_wrong_svm_right,151,1.0,69ecbcb8a73e5da00fb7b106ab7be4d7227a20cc3f97aafbdf22f9f6585578e2,1,0.5634712813693021,151,16
benign,0,0.06650746613740921,1.0,0.7333333333333333,0,306,full_right_svm_wrong,306,1.0,6d3cd04779e7724257aedc2c77621bfa31536d58ec18d911d26a3d7beda32851.dat,1,0.5132028982555297,306,16
backdoor,0,0.00028885749634355307,1.0,0.14285714285714285,1,20,full_wrong_svm_right,20,1.0,6e24af0fe6d117b963763b4b51ede6ca8fb716353517af6832f3e3b9e3b4b6ee,1,0.6024899732462153,20,16
benign,1,0.9411366581916809,1.0,0.0,0,6,full_wrong_svm_right,6,1.0,727c3bd55bd12e6484aa6044e532200211ca908eb06200e88decc2e487544e24.dat,0,0.4263532738053015,6,6
benign,0,0.00043453334365040064,1.0,0.36231884057971014,0,97,full_right_svm_wrong,97,1.0,72dfa493a74e684e7af834e9c90652fd7d98691fe6b393910ab04442c96cd571,1,0.541829374215282,97,16
ransomware,1,0.9998654127120972,1.0,0.1447587354409318,1,328,full_right_svm_wrong,328,1.0,75f43d5c819fa24430f030c70e3e4811d7de9702c9ef5494daebff7ade52b022.dat,0,0.4457592477729112,328,16
dropper,0,0.00019124540267512202,1.0,0.22529644268774704,1,75,full_wrong_svm_right,75,1.0,7fbc2236c183913e94e205aa26c10d8395ad4fcec1e08bb2d24667ab6bcbd92e.dat,1,0.6044759590606332,75,16
trojan,0,0.2787092924118042,1.0,0.0,1,6,full_wrong_svm_right,6,1.0,8a2ee92fcd1889e0b76c17afceb29de5eb8b102d5fe5e69346f99c412c11efbc,1,0.6462137945935452,6,6
rat,0,0.6258450746536255,1.0,0.2857142857142857,1,80,full_wrong_svm_right,80,1.0,8e073d896adcc1013f0de798a18675f83b567c528fe6bf730e58378519953d7f,1,0.6817631734212167,80,16
benign,1,0.9630814790725708,1.0,0.0,0,4,full_wrong_svm_right,4,1.0,961e9feace0a6a2250f4e5ce86b9655187e5fe769409006214473d3851e92717.dat,0,0.29180810284480185,4,4
coinminer,0,7.727532647550106e-05,1.0,0.23699421965317918,1,58,full_wrong_svm_right,58,1.0,970184e9734fe079407b7b0a1d5fd8e74861ce4add51267570eae0e684f95e3d,1,0.6082560409389202,58,16
coinminer,0,0.06666702032089233,1.0,0.7333333333333333,1,135,full_wrong_svm_right,135,1.0,9a8d0a6c3878533ebfff7e674be11a879c78f8e5ed22407c11bcd9fab7bc5287,1,0.5466361898983785,135,16
benign,1,0.8404107093811035,1.0,0.14625850340136054,0,296,full_wrong_svm_right,296,1.0,9ef01231afdc13b3f6c647d46ecc9fc86a7481ef42fc5ce61dea316e50e0b7fb,0,0.4783379706206638,296,16
benign,1,0.999103307723999,1.0,0.12588904694167852,0,485,full_wrong_svm_right,485,1.0,a00f3acd2c428a8f30e55beccb2cc35ff6f72a240a024a59801adea2d614192e,0,0.5025023789953108,485,16
benign,1,0.875667929649353,1.0,0.0,0,10,full_wrong_svm_right,10,1.0,a2995b570e7f04e81d88771840ad87dd79c652f8bf4c916c1ff56722766d96b3,0,0.3311500582722691,10,10
benign,0,0.0001876449241535738,1.0,0.16005665722379603,0,157,full_right_svm_wrong,157,1.0,a896c4b8488ce737474b5addcc906ff33e344ee32bb77eb3da014af12dd63604,1,0.5463700728941708,157,16
benign,1,0.9999370574951172,1.0,0.14614499424626007,0,486,full_wrong_svm_right,486,1.0,abd2c9fc9676dc637268d23e96c56c79f75489f88a8034c575e628cd498b4d53,0,0.5027291679101871,486,16
benign,1,0.9977132081985474,1.0,0.16101694915254236,0,183,full_wrong_svm_right,183,1.0,ae4d8912350f5289ee14a8c82aa171ef39225e255c4e7847fa5b50daed91cb05.dat,0,0.28890446189606167,183,16
coinminer,0,0.017217488959431648,1.0,0.18029739776951673,1,166,full_wrong_svm_right,166,1.0,b62240573988c88cf4d28cbad7e80facd9afa79efc98627d16ca7322dcc64248,1,0.5116545136451476,166,16
benign,0,0.0006103366613388062,1.0,0.0,0,14,full_right_svm_wrong,14,1.0,c49cc2e95a955ad04542d5fbcea2ba2ea75d02a25ca47bfcafef6405d72b04f5,1,0.6027967638845463,14,14
benign,1,0.9516885280609131,1.0,0.0,0,3,full_wrong_svm_right,3,1.0,c8e569d5f5aeed72cfe9a2b4a944ee4c0e926fcc3c83bd7c350c57ba93731d98,0,0.31691609092157436,3,3
benign,1,0.999941349029541,1.0,0.27058823529411763,0,502,full_wrong_svm_right,502,1.0,cbcfce4c6553f76e53073372774fa557bcf1e2b67e91f23406005e2f69a6acaa,0,0.45973891028277514,502,16
trojan,0,0.21976546943187714,1.0,0.7,1,70,full_wrong_svm_right,70,1.0,da2793eb29140d64463c88ee1e3b871d22cb7c973199d8cc3091f011001aaca6.dat,1,0.5281027732396962,70,16
benign,0,0.017925744876265526,1.0,0.15871369294605808,0,264,full_right_svm_wrong,264,1.0,da4e5e20ff0dcf6b6ac01aea42e19b2dc7e601afa52148f2244a81519db82d8f,1,0.5425451268516555,264,16
keylogger,1,0.9635931253433228,1.0,0.0,1,11,full_right_svm_wrong,11,1.0,de9ad4014c21145a90fa59939ba4f47271ed8472eddec65bf2b7ac31851b1cac.dat,0,0.5022639699989707,11,11
benign,1,0.8808354139328003,1.0,0.17952127659574468,0,198,full_wrong_svm_right,198,1.0,e5647f44e0c90e68f2aa1440621c7e1fd9818c675f57bb155086e71de4c3104a,0,0.34074337984208797,198,16
benign,0,0.003441312350332737,1.0,0.1983739837398374,0,217,full_right_svm_wrong,217,1.0,e580b5567c99b8c0545da03f1b277a36b6b8c98ba56cf0e83a33d5938fb2e33c.dat,1,0.6117570095424337,217,16
benign,1,0.9999133348464966,1.0,0.14414414414414414,0,487,full_wrong_svm_right,487,1.0,eacd789da9c86be3a6947cf9dd4ae29ac39e131224b960847b3f396967bc35ad,0,0.43499379723469805,487,16
trojan,0,0.07095997780561447,1.0,0.7407407407407407,1,172,full_wrong_svm_right,172,1.0,f5ded07d53b95b4a42d55185f9ad9113c4ae7a6e28af250667c6c19aa7744fc0,1,0.5186421876755702,172,16
rat,0,0.3307535946369171,1.0,0.13657195233730524,1,501,full_wrong_svm_right,501,1.0,f964f4ae4c1f00005db45e92a3b025973df7c5ec2eda142775c0af4517a4f035,1,0.6406550270567419,501,16
