api_preview,error_type,family,full_prediction,full_score,full_trace_coverage,graph_density,label,model_input_call_count,paired_status,retained_call_count,retained_call_coverage,sample_id,svm_prediction,svm_score,trace_call_count,unit_count
KERNEL32.GetVersion | KERNEL32.HeapCreate | KERNEL32.GetVersionExA | KERNEL32.HeapAlloc | KERNEL32.GetStartupInfoA | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.SetHandleCount | KERNEL32.GetCommandLineA | KERNEL32.GetEnvironmentStringsW | KERNEL32.WideCharToMultiByte | KERNEL32.HeapAlloc | KERNEL32.WideCharToMultiByte | KERNEL32.FreeEnvironmentStringsW | KERNEL32.GetACP | KERNEL32.GetCPInfo | KERNEL32.GetCPInfo | KERNEL32.GetStringTypeW | KERNEL32.MultiByteToWideChar | KERNEL32.MultiByteToWideChar | KERNEL32.GetStringTypeW,FN,dropper,0,-8.555166244506836,1.0,0.2288888888888889,1,221,both_wrong,221,1.0,893eda335adfcda0aeddcbcbbfe7b44dd43af87b8cb7f053164b63be289c3e10,0,0.3719779676417794,221,16
KERNEL32.InitializeCriticalSection | KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentProcessId | KERNEL32.GetCurrentThreadId | KERNEL32.GetTickCount | KERNEL32.QueryPerformanceCounter | KERNEL32.GetStartupInfoA | msvcrt._initterm | msvcrt._initterm | KERNEL32.VirtualQuery | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery | msvcrt.memcpy | KERNEL32.VirtualQuery,FN,dropper,0,-7.3365864753723145,1.0,0.3253968253968254,1,75,both_wrong,75,1.0,786d9c89ee25590a8919c8416812865baeeac317d89208124a270de2a36f9665,0,0.2953746979800092,75,16
KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentThreadId | KERNEL32.GetCurrentProcessId | KERNEL32.QueryPerformanceCounter | KERNEL32.IsProcessorFeaturePresent | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.FlsAlloc | KERNEL32.GetProcAddress | kernel32.FlsSetValue | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx,FN,trojan,0,-7.29494571685791,1.0,0.14186851211072665,1,214,both_wrong,214,1.0,667aa6d742d18726a2d90044565cd0841b1b43f99b3498e5224574807e8e6076,0,0.2957743127724882,214,16
KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentThreadId | KERNEL32.GetCurrentProcessId | KERNEL32.QueryPerformanceCounter | KERNEL32.IsProcessorFeaturePresent | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.FlsAlloc | KERNEL32.GetProcAddress | kernel32.FlsSetValue | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx,FN,rat,0,-5.9973249435424805,1.0,0.1702127659574468,1,183,both_wrong,183,1.0,3a5584130632bbf838b992f18c5e57c15d5ebe6f759cfbe7e7d1cf593f611183.dat,0,0.3254200099344451,183,16
KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentThreadId | KERNEL32.GetCurrentProcessId | KERNEL32.QueryPerformanceCounter | KERNEL32.IsProcessorFeaturePresent | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.FlsAlloc | KERNEL32.GetProcAddress | kernel32.FlsSetValue | KERNEL32.LoadLibraryExW | KERNEL32.GetProcAddress | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx | kernel32.InitializeCriticalSectionEx,FN,ransomware,0,-5.759091377258301,1.0,0.1586998087954111,1,338,both_wrong,338,1.0,8ac411f4b10581c38be5c2767747ee0a9279eb4faf02d8e7842b8376e8f742bf.dat,0,0.2618990652444299,338,16
kernel32.GetModuleHandleA | user32.GetKeyboardType | kernel32.GetCommandLineA | kernel32.GetStartupInfoA | kernel32.GetCurrentThreadId | kernel32.GetSystemDirectoryA | kernel32.InitializeCriticalSection | kernel32.LocalAlloc | kernel32.VirtualAlloc | kernel32.LocalAlloc | kernel32.VirtualAlloc | kernel32.GetModuleFileNameA | kernel32.CopyFileA,FN,trojan,0,-5.554316520690918,1.0,0.0,1,13,both_wrong,13,1.0,261ee97b970996acacb836eebc7ddc8a1c9ebd203b0aac8f39fffdfbd08a7a30.dat,0,0.35689122431489845,13,13
KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentProcessId | KERNEL32.GetCurrentThreadId | KERNEL32.GetTickCount | KERNEL32.QueryPerformanceCounter | KERNEL32.GetStartupInfoW | KERNEL32.HeapSetInformation | KERNEL32.HeapCreate | KERNEL32.GetModuleHandleW | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.TlsAlloc | KERNEL32.TlsSetValue | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount | KERNEL32.InitializeCriticalSectionAndSpinCount,FN,keylogger,0,-5.426084995269775,1.0,0.11282410651716888,1,432,both_wrong,432,1.0,1b88acadcc270841103329748e7f91c61f432a0dae472abe869763904330faa6.dat,0,0.33838202650787325,432,16
KERNEL32.GetVersion | KERNEL32.HeapCreate | KERNEL32.GetVersionExA | KERNEL32.HeapAlloc | KERNEL32.GetStartupInfoA | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.GetStdHandle | KERNEL32.GetFileType | KERNEL32.SetHandleCount | KERNEL32.GetCommandLineW | KERNEL32.GetCommandLineW | KERNEL32.GetEnvironmentStringsW | KERNEL32.HeapAlloc | KERNEL32.FreeEnvironmentStringsW | KERNEL32.GetModuleFileNameW | KERNEL32.HeapAlloc | KERNEL32.HeapAlloc | KERNEL32.HeapAlloc | KERNEL32.HeapFree | KERNEL32.GetStartupInfoW | KERNEL32.GetModuleHandleA | KERNEL32.GetProcessHeap,FN,dropper,0,-5.358179569244385,1.0,0.2545454545454545,1,30,both_wrong,30,1.0,090b6eb5ed7968960c32d388e307349afe5a2c97d8ddb84e1c8cb60d9a982243,0,0.45662517416490184,30,16
kernel32.GetModuleHandleA | user32.GetKeyboardType | kernel32.GetCommandLineA | kernel32.GetStartupInfoA | kernel32.GetVersion | kernel32.GetVersion | kernel32.GetCurrentThreadId | oleaut32.SysReAllocStringLen | user32.MessageBoxA | kernel32.ExitProcess,FN,rat,0,-5.124072551727295,1.0,0.0,1,10,both_wrong,10,1.0,32c074ea3ee9b06637076ad041cf6fd50090bb4ca0594bfb2e58a558faf2ba41,0,0.49387261934050586,10,10
KERNEL32.GetSystemTimeAsFileTime | KERNEL32.GetCurrentProcessId | KERNEL32.GetCurrentThreadId | KERNEL32.GetTickCount | KERNEL32.QueryPerformanceCounter | KERNEL32.GetProcessHeap | KERNEL32.HeapAlloc | KERNEL32.GetVersionExA | KERNEL32.GetProcessHeap | KERNEL32.HeapFree | KERNEL32.HeapCreate | KERNEL32.GetModuleHandleA | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.GetProcAddress | KERNEL32.TlsAlloc | KERNEL32.TlsSetValue | KERNEL32.TlsGetValue | KERNEL32.GetModuleHandleA | KERNEL32.GetProcAddress | kernel32.EncodePointer | KERNEL32.TlsGetValue | KERNEL32.GetModuleHandleA | KERNEL32.GetProcAddress,FN,backdoor,0,-4.92990255355835,1.0,0.12361111111111112,1,501,both_wrong,501,1.0,00258f212d19453c26ce9b617915d7730d0d20cbfbe385e2cb5e0e3f3f25be34.dat,0,0.3114099887215302,501,16
